supplier_id,tier,country,country_risk_level,region,production_capacity_units_month,capacity_utilization_pct,gmp_status,fda_approved,cold_chain_capable,avg_lead_time_days,lead_time_volatility_days,historical_delay_frequency_pct,batch_cycle_time_days,batch_failure_rate_pct,financial_health_score,upstream_dependency_known,dependency_pct,is_sole_source,num_approved_alternates,contract_duration_months,geographic_concentration_pct,news_sentiment_score,port_congestion_risk,weather_risk_score,geopolitical_tension_score,active_disruption_signal,cold_chain_route_mismatch,compliance_violation_flag,composite_risk_score,risk_classification
SUP-1118,2,India,0.57,Asia,122984,0.91,True,True,True,40,8.7,0.51,29,0.2,0.2,False,0.45,True,0,12,0.83,0.18,0.84,0.18,0.41,False,False,False,76.3,critical
SUP-1119,1,Germany,0.17,Europe,335789,0.55,True,True,False,23,2.0,0.09,10,0.03,0.3,True,0.78,False,3,3,0.26,0.4,0.4,0.04,0.22,False,True,False,26.0,moderate
SUP-1120,1,South Korea,0.18,Asia,100226,0.76,False,False,True,11,4.6,0.16,12,0.08,0.74,False,0.92,False,2,3,0.69,0.53,0.39,0.42,0.46,False,False,False,32.05,moderate
SUP-1121,3,Germany,0.11,Europe,20057,0.63,True,True,True,56,0.4,0.02,21,0.01,0.52,False,0.24,False,5,12,0.92,0.54,0.26,0.57,0.14,False,False,False,27.45,moderate
SUP-1122,1,Mexico,0.52,Americas,308403,0.97,True,True,False,14,4.1,0.4,30,0.13,0.63,True,0.11,False,4,12,0.48,0.12,0.09,0.51,0.52,False,False,False,30.4,moderate
SUP-1123,1,India,0.57,Asia,400042,0.87,False,False,True,20,9.4,0.4,10,0.15,0.61,True,0.56,False,1,24,0.54,-0.22,0.71,0.64,0.27,False,False,True,52.25,high
SUP-1124,2,South Africa,0.74,Africa,53810,0.73,True,True,True,42,15.7,0.58,10,0.3,0.44,True,0.68,False,5,3,0.76,0.03,0.43,0.71,0.62,False,False,False,51.15,high
SUP-1125,1,USA,0.1,Americas,440206,0.5,True,True,False,13,0.3,0.01,8,0.01,0.76,False,0.56,False,1,12,0.33,0.79,0.22,0.8,0.09,False,True,False,31.6,moderate
SUP-1126,3,Ireland,0.07,Europe,34280,0.47,False,False,True,75,1.6,0.06,7,0.01,0.73,True,0.68,False,3,24,0.65,0.33,0.34,0.03,0.05,False,False,False,6.25,low
SUP-1127,2,USA,0.08,Americas,139938,0.82,True,True,True,20,2.6,0.15,10,0.03,0.25,True,0.19,True,0,3,0.84,0.01,0.26,0.36,0.17,False,False,False,36.0,moderate
SUP-1128,2,Italy,0.29,Europe,42054,0.56,True,True,False,23,5.0,0.23,19,0.06,0.61,False,0.6,True,0,18,0.87,0.5,0.27,0.39,0.19,False,False,False,51.0,high
SUP-1129,3,Japan,0.14,Asia,55052,0.46,True,True,True,89,0.7,0.07,7,0.01,0.46,True,0.12,False,5,6,0.62,-0.64,0.8,0.52,0.11,True,False,False,26.2,moderate
SUP-1130,2,Switzerland,0.11,Europe,102718,0.86,True,True,False,53,3.6,0.2,6,0.08,0.46,True,0.66,False,1,6,0.72,0.15,0.39,0.37,0.06,False,True,False,28.7,moderate
SUP-1131,3,Switzerland,0.25,Europe,54620,0.75,False,False,False,80,3.8,0.24,27,0.08,0.23,True,0.75,False,5,18,0.79,-0.82,0.45,0.6,0.31,True,False,True,50.25,high
SUP-1132,2,Italy,0.19,Europe,107314,0.66,True,True,False,49,2.1,0.08,14,0.04,0.5,False,0.36,True,0,3,0.91,0.57,0.19,0.1,0.11,False,True,False,53.25,high
SUP-1133,2,India,0.65,Asia,47128,0.64,True,True,False,59,6.2,0.24,15,0.04,0.73,False,0.42,False,2,18,0.8,-0.14,0.64,0.29,0.57,False,False,False,51.85,high
SUP-1134,1,China,0.74,Asia,128554,0.81,False,False,True,16,3.8,0.39,14,0.05,0.2,True,0.48,False,2,36,0.64,-0.65,0.62,0.34,0.81,True,False,False,51.85,high
SUP-1135,1,Brazil,0.46,Americas,318319,0.53,True,True,False,23,12.8,0.55,24,0.3,0.46,False,0.67,False,4,12,0.53,0.72,0.4,0.43,0.32,False,False,False,51.25,high
SUP-1136,3,South Korea,0.14,Asia,16152,0.6,False,False,True,85,1.1,0.1,16,0.04,0.61,True,0.67,True,0,3,0.15,0.4,0.5,0.74,0.16,False,False,False,29.2,moderate
SUP-1137,1,USA,0.06,Americas,134844,0.46,False,False,False,7,1.5,0.08,10,0.04,0.69,True,0.81,False,2,6,0.16,-0.39,0.15,0.57,0.13,True,False,False,16.35,low
SUP-1138,1,Italy,0.15,Europe,295753,0.87,True,True,False,29,7.5,0.28,23,0.16,0.57,True,0.28,False,3,3,0.49,-0.59,0.19,0.36,0.22,True,False,False,28.55,moderate
SUP-1139,3,Brazil,0.66,Americas,31010,1.0,False,False,False,32,8.5,0.56,8,0.13,0.28,False,0.55,False,5,36,0.88,-0.19,0.44,0.61,0.29000000000000004,False,True,False,76.05,critical
SUP-1140,1,Canada,0.09,Americas,178226,0.57,True,True,False,22,0.9,0.06,12,0.02,0.53,True,0.4,True,0,18,0.11,-0.03,0.07,0.75,0.3,False,False,False,31.4,moderate
SUP-1141,1,China,0.61,Asia,298226,0.48,True,True,False,7,6.6,0.35,21,0.2,0.99,True,0.78,False,1,3,0.6,0.7,0.79,0.2,0.54,False,False,False,23.3,low
SUP-1142,3,Italy,0.28,Europe,33013,0.68,True,True,False,56,4.0,0.34,30,0.05,0.37,False,0.64,False,3,24,0.36,-0.33,0.36,0.57,0.26,False,False,False,51.1,high
SUP-1143,2,Switzerland,0.13,Europe,50053,0.47,False,False,True,60,3.2,0.2,20,0.09,0.81,False,0.73,False,1,18,0.49,0.53,0.33,0.15,0.1,False,False,False,26.65,moderate
SUP-1144,1,South Korea,0.18,Asia,261433,0.9,False,False,True,11,9.0,0.36,11,0.19,0.3,True,0.36,False,5,6,0.76,-0.45,0.53,0.46,0.18,True,False,False,36.15,moderate
SUP-1145,2,Italy,0.24,Europe,116566,0.71,False,False,True,37,4.3,0.35,7,0.14,0.31,True,0.17,False,5,36,0.14,0.5,0.19,0.16,0.16,False,False,True,33.85,moderate
SUP-1146,2,India,0.51,Asia,80165,0.98,True,True,True,56,14.5,0.64,18,0.15,0.68,True,0.17,False,3,6,0.83,-0.81,0.5,0.62,0.47,True,False,False,51.1,high
SUP-1147,1,Japan,0.14,Asia,317315,0.65,False,False,True,17,1.9,0.08,27,0.02,0.93,True,0.7,False,3,12,0.16,0.6,0.68,0.54,0.11,False,False,True,19.05,low
SUP-1148,1,Germany,0.13,Europe,422518,0.65,True,True,True,20,2.7,0.12,26,0.06,0.86,True,0.25,False,5,6,0.91,0.55,0.31,0.15,0.12,False,False,False,5.85,low
SUP-1149,3,UK,0.08,Europe,18116,0.49,True,True,False,44,1.6,0.05,10,0.01,0.46,True,0.67,True,0,24,0.53,0.27,0.12,0.07,0.26,False,True,False,36.05,moderate
SUP-1150,1,USA,0.12,Americas,333992,1.0,True,True,False,12,1.4,0.12,27,0.07,0.68,False,0.62,False,4,12,0.78,0.74,0.18,0.24,0.25,False,True,False,34.25,moderate
SUP-1151,1,Germany,0.09,Europe,316385,0.69,False,False,True,28,1.7,0.05,4,0.03,0.35,True,0.49,False,1,24,0.35,-0.49,0.15,0.37,0.07,True,False,False,21.25,low
SUP-1152,1,USA,0.11,Americas,172046,0.89,True,True,True,10,2.2,0.15,7,0.05,0.62,True,0.58,True,0,6,0.61,-0.16,0.22,0.37,0.12,False,False,False,32.15,moderate
SUP-1153,2,China,0.79,Asia,117281,1.0,False,False,True,15,8.4,0.48,5,0.18,0.71,True,0.2,True,0,36,0.86,-0.43,0.39,0.77,0.9,False,False,True,75.55,critical
SUP-1154,2,Japan,0.09,Asia,89147,0.9,False,False,True,34,2.3,0.16,30,0.04,0.31,True,0.87,False,2,36,0.71,0.25,0.31,0.59,0.39,False,False,True,32.45,moderate
SUP-1155,1,Italy,0.17,Europe,240662,0.9,False,False,True,27,10.3,0.41,27,0.15,0.86,True,0.53,True,0,36,0.66,-0.18,0.34,0.23,0.2,False,False,True,51.5,high
SUP-1156,2,India,0.53,Asia,122394,0.6,False,False,True,43,12.4,0.4,5,0.16,0.86,True,0.5,False,3,3,0.58,-0.64,0.41,0.55,0.46,True,False,True,52.4,high
SUP-1157,2,India,0.47,Asia,132574,0.78,False,False,True,59,6.8,0.26,6,0.09,0.26,False,0.12,False,2,3,0.52,-0.01,0.67,0.31,0.31,False,False,False,53.65,high
SUP-1158,1,China,0.7,Asia,289146,0.69,False,False,True,29,6.0,0.21,5,0.08,0.49,True,0.66,False,5,24,0.79,-0.07,0.34,0.71,0.78,False,False,False,38.7,moderate
SUP-1159,3,UK,0.14,Europe,56398,0.95,True,True,False,59,2.3,0.18,18,0.09,0.25,False,0.63,True,0,3,0.37,0.13,0.06,0.26,0.23,False,False,False,53.25,high
SUP-1160,3,Germany,0.1,Europe,34634,0.66,True,True,True,37,3.2,0.19,12,0.05,0.7,False,0.54,False,1,18,0.49,0.23,0.27,0.16,0.2,False,False,False,30.75,moderate
SUP-1161,2,Brazil,0.56,Americas,129542,0.79,True,True,True,24,7.2,0.43,28,0.12,0.46,True,0.5,False,4,12,0.66,0.17,0.26,0.64,0.33,False,False,False,35.95,moderate
SUP-1162,1,Canada,0.06,Americas,479539,0.67,True,True,True,26,1.6,0.09,13,0.05,0.43,True,0.45,False,2,12,0.62,-0.01,0.16,0.62,0.45,False,False,False,18.6,low
SUP-1163,1,Canada,0.12,Americas,471463,1.0,True,True,True,8,3.7,0.15,22,0.05,0.33,True,0.27,False,2,18,0.71,0.46,0.31,0.74,0.13,False,False,False,18.6,low
SUP-1164,2,Canada,0.05,Americas,61702,0.6,False,False,False,46,0.4,0.03,6,0.01,0.7,False,0.74,False,5,18,0.45,-0.24,0.31,0.42,0.47,False,False,False,32.7,moderate
SUP-1165,3,USA,0.13,Americas,54089,0.59,False,False,True,77,0.5,0.03,19,0.0,0.26,True,0.78,True,0,12,0.65,-0.65,0.33,0.19,0.1,True,False,True,51.15,high
SUP-1166,1,India,0.43,Asia,194388,0.66,False,False,True,19,4.1,0.26,3,0.06,0.37,True,0.17,True,0,3,0.81,-0.51,0.51,0.38,0.22,True,False,False,50.95,high
SUP-1167,2,USA,0.12,Americas,68981,0.45,True,True,False,50,2.3,0.09,3,0.03,0.86,True,0.34,False,1,18,0.19,0.13,0.24,0.05,0.2,False,True,False,18.6,low
SUP-1168,1,India,0.43,Asia,484544,0.79,False,False,True,20,4.4,0.21,8,0.1,0.81,False,0.34,False,4,18,0.72,-0.03,0.46,0.22,0.48,False,False,True,53.95,high
SUP-1169,3,USA,0.07,Americas,52004,0.58,True,True,True,49,1.0,0.08,7,0.04,0.59,False,0.71,False,2,24,0.45,0.33,0.4,0.22,0.16,False,False,False,28.25,moderate
SUP-1170,2,UK,0.08,Europe,110370,0.69,False,False,False,46,2.0,0.1,16,0.06,0.88,True,0.57,False,4,18,0.72,0.56,0.31,0.1,0.05,False,False,True,15.1,low
SUP-1171,1,Canada,0.13,Americas,227745,0.48,False,False,True,16,3.6,0.2,3,0.05,0.79,False,0.38,True,0,24,0.34,-0.28,0.33,0.22,0.23,False,False,False,51.25,high
SUP-1172,1,India,0.6,Asia,349790,0.89,True,True,False,13,7.3,0.6,28,0.24,0.2,True,0.37,False,4,3,0.85,0.58,0.51,0.69,0.28,False,True,False,51.25,high
SUP-1173,3,Brazil,0.65,Americas,44513,0.48,True,True,True,78,13.8,0.66,18,0.16,0.3,False,0.64,False,2,24,0.33,-0.47,0.47,0.8,0.63,False,False,False,75.8,critical
SUP-1174,1,USA,0.09,Americas,128730,0.64,False,False,False,26,1.3,0.06,21,0.01,0.91,True,0.78,True,0,12,0.42,0.32,0.3,0.62,0.16,False,False,False,22.2,low
SUP-1175,3,India,0.5,Asia,58721,0.9,False,False,False,90,3.7,0.37,9,0.05,0.39,False,0.7,False,5,24,0.89,0.57,0.9,0.7,0.59,False,False,False,51.65,high
SUP-1176,1,Germany,0.14,Europe,127822,0.73,True,True,True,8,2.1,0.08,11,0.04,0.82,False,0.14,False,5,6,0.85,0.02,0.39,0.6,0.2,False,False,False,31.9,moderate
SUP-1177,2,USA,0.12,Americas,62646,0.5,False,False,True,16,1.0,0.08,13,0.02,0.6,True,0.84,False,3,6,0.26,0.38,0.23,0.39,0.22,False,False,True,22.9,low
SUP-1178,3,India,0.46,Asia,31468,0.77,True,True,True,43,12.5,0.59,26,0.16,0.73,True,0.83,False,3,6,0.91,-0.06,0.38,0.77,0.15,False,False,False,38.4,moderate
SUP-1179,1,France,0.13,Europe,276317,0.59,False,False,False,25,0.9,0.06,14,0.03,0.76,True,0.45,False,1,6,0.54,0.41,0.11,0.44,0.09,False,True,True,28.95,moderate
SUP-1180,1,France,0.17,Europe,223536,0.68,False,False,True,27,1.2,0.13,22,0.03,0.5,True,0.91,True,0,3,0.67,0.69,0.38,0.14,0.23,False,False,False,25.95,moderate
SUP-1181,2,China,0.68,Asia,94923,1.0,False,False,False,31,4.2,0.33,26,0.11,0.82,False,0.92,True,0,6,0.58,0.45,0.6,0.75,0.83,False,False,True,76.4,critical
SUP-1182,2,Japan,0.15,Asia,68239,0.92,True,True,False,16,0.2,0.01,22,0.01,0.63,True,0.95,True,0,24,0.4,-0.63,0.72,0.3,0.25,True,False,False,36.5,moderate
SUP-1183,2,Canada,0.16,Americas,59673,0.95,True,True,True,17,2.4,0.12,12,0.03,0.32,True,0.1,False,4,3,0.73,-0.48,0.12,0.34,0.39,True,False,False,26.05,moderate
SUP-1184,3,Germany,0.24,Europe,13752,0.95,True,True,False,41,7.1,0.33,24,0.05,0.45,False,0.18,False,2,12,0.4,-0.49,0.46,0.36,0.26,True,False,False,51.5,high
SUP-1185,2,South Korea,0.16,Asia,46164,0.63,True,True,False,18,4.5,0.17,10,0.1,0.53,True,0.47,False,5,24,0.29,0.56,0.63,0.56,0.5,False,True,False,28.75,moderate
SUP-1186,1,Brazil,0.57,Americas,144272,0.94,False,False,True,19,9.1,0.36,21,0.14,0.53,False,0.21,False,5,6,0.13,0.01,0.13,0.29,0.24,False,False,False,51.4,high
SUP-1187,1,Germany,0.1,Europe,223216,0.42,True,True,False,23,1.8,0.17,11,0.09,0.26,False,0.59,True,0,12,0.14,0.01,0.06,0.56,0.17,False,False,False,54.25,high
SUP-1188,3,Japan,0.1,Asia,44772,0.92,False,False,True,75,3.6,0.15,19,0.08,0.4,True,0.17,True,0,6,0.87,-0.34,0.76,0.41,0.34,True,False,True,53.75,high
SUP-1189,2,Mexico,0.46,Americas,60346,0.98,False,False,False,28,9.8,0.39,8,0.12,0.38,True,0.74,False,4,36,0.13,0.38,0.3,0.3,0.35,False,False,False,32.15,moderate
SUP-1190,2,USA,0.14,Americas,126244,0.84,True,True,True,41,0.1,0.0,28,0.0,0.24,True,0.46,False,5,36,0.49,-0.68,0.05,0.2,0.07,True,False,False,22.65,low
SUP-1191,1,Brazil,0.5,Americas,373261,0.51,False,False,False,16,7.3,0.48,29,0.3,0.99,True,0.8,False,5,6,0.35,0.68,0.24,0.61,0.19,False,False,True,33.8,moderate
SUP-1192,1,China,0.6,Asia,366494,0.7,False,False,True,22,10.5,0.5,21,0.16,0.25,False,0.15,True,0,3,0.72,-0.55,0.68,0.45,0.86,True,False,True,98.95,critical
SUP-1193,2,Ireland,0.05,Europe,123967,0.61,True,True,True,48,2.5,0.18,14,0.1,0.88,True,0.55,True,0,36,0.69,0.07,0.28,0.43,0.13,False,False,False,26.15,moderate
SUP-1194,2,Mexico,0.5,Americas,115669,0.77,False,False,True,34,12.4,0.6,3,0.3,0.95,True,0.95,False,4,12,0.4,0.05,0.39,0.41,0.29,False,False,False,33.9,moderate
SUP-1195,1,India,0.46,Asia,423818,0.59,True,True,False,10,12.0,0.47,30,0.12,0.67,True,0.43,False,3,36,0.5,-0.05,0.67,0.1,0.1,False,False,False,34.4,moderate
SUP-1196,3,China,1.0,Asia,16088,0.65,True,True,True,76,14.2,0.57,11,0.21,0.26,False,0.56,False,5,36,0.62,0.28,0.67,0.79,0.9,False,False,False,76.6,critical
SUP-1197,3,India,0.58,Asia,58775,0.95,False,False,False,89,6.6,0.49,5,0.18,0.34,False,0.74,False,1,36,0.72,-0.39,0.78,0.4,0.34,False,False,True,76.1,critical
SUP-1198,2,India,0.45,Asia,62958,0.78,False,False,False,35,7.7,0.54,22,0.19,0.39,False,1.0,True,0,3,0.55,0.61,0.65,0.3,0.12,False,True,False,75.05,critical
SUP-1199,3,China,0.63,Asia,50271,0.43,True,True,False,57,2.3,0.17,27,0.09,0.59,True,0.24,False,3,24,0.59,-0.0,0.64,0.11,0.55,False,False,False,29.8,moderate
SUP-1200,1,Australia,0.11,Pacific,374871,0.45,True,True,True,15,0.3,0.01,8,0.0,0.76,True,0.15,False,2,3,0.98,-0.15,0.08,0.43,0.17,False,False,False,11.05,low
SUP-1201,2,Singapore,0.1,Asia,79935,0.96,True,True,False,30,3.7,0.14,17,0.03,0.37,True,0.57,False,2,24,0.88,0.22,0.43,0.73,0.43,False,False,False,21.85,low
SUP-1202,1,Ireland,0.16,Europe,125653,0.46,False,False,False,26,1.8,0.12,7,0.03,0.65,False,0.56,True,0,18,0.7,-0.14,0.25,0.37,0.24,False,False,False,50.45,high
SUP-1203,1,Netherlands,0.13,Europe,483105,0.76,False,False,True,25,1.6,0.15,29,0.05,0.32,True,0.11,False,5,6,0.53,0.15,0.17,0.58,0.25,False,False,False,20.1,low
SUP-1204,1,France,0.17,Europe,383986,0.63,True,True,False,16,0.4,0.03,13,0.01,0.79,True,0.97,False,3,18,0.76,-0.18,0.07,0.52,0.25,False,True,False,23.35,low
SUP-1205,1,Switzerland,0.09,Europe,480023,0.52,True,True,False,23,0.2,0.01,20,0.0,0.85,True,0.14,False,1,24,0.43,0.13,0.08,0.27,0.18,False,False,False,5.7,low
SUP-1206,2,UK,0.09,Europe,76529,0.47,True,True,True,27,3.3,0.11,27,0.04,0.58,True,0.76,False,4,6,0.53,-0.24,0.11,0.56,0.06,False,False,False,18.0,low
SUP-1207,3,South Korea,0.24,Asia,27068,0.51,False,False,True,90,5.1,0.33,20,0.13,0.63,False,0.13,False,3,24,0.47,-0.62,0.65,0.56,0.25,True,False,False,51.0,high
SUP-1208,3,Singapore,0.08,Asia,15280,1.0,True,True,True,54,2.9,0.14,15,0.07,0.66,True,0.77,False,1,18,0.7,0.09,0.69,0.13,0.18,False,False,False,15.05,low
SUP-1209,2,China,0.68,Asia,146789,0.66,False,False,True,31,5.1,0.28,23,0.11,0.8,True,0.23,True,0,12,0.71,-0.25,0.76,0.38,0.61,False,False,False,51.0,high
SUP-1210,1,India,0.45,Asia,366197,0.91,False,False,True,29,3.2,0.28,14,0.1,0.64,False,0.42,False,4,3,0.61,0.52,0.77,0.12,0.44,False,False,True,53.05,high
SUP-1211,2,Singapore,0.14,Asia,95411,0.83,True,True,False,20,3.1,0.19,12,0.06,0.31,True,0.6,False,1,36,0.26,-0.1,0.81,0.51,0.38,False,True,False,38.0,moderate
SUP-1212,1,USA,0.14,Americas,310738,0.44,True,True,True,21,5.5,0.18,27,0.05,0.61,True,0.33,True,0,3,0.87,-0.33,0.09,0.35,0.1,True,False,False,36.0,moderate
SUP-1213,2,India,0.51,Asia,103147,0.84,False,False,False,26,3.5,0.19,17,0.05,0.47,True,0.33,False,5,6,0.69,0.66,0.71,0.51,0.3,False,False,True,36.7,moderate
SUP-1214,2,USA,0.05,Americas,45961,0.69,False,False,False,21,1.7,0.16,17,0.08,0.45,False,0.84,True,0,36,0.58,0.02,0.1,0.76,0.24,False,False,False,51.6,high
SUP-1215,1,China,0.62,Asia,360872,0.67,False,False,False,8,2.9,0.26,17,0.14,0.87,True,0.61,False,3,12,0.74,-0.15,0.49,0.54,0.79,False,False,False,31.6,moderate
SUP-1216,3,India,0.62,Asia,45784,0.44,False,False,False,53,6.9,0.5,12,0.09,0.31,False,0.34,False,4,12,0.56,-0.18,0.67,0.6,0.68,False,True,False,75.75,critical
SUP-1217,3,India,0.48,Asia,51120,0.61,False,False,False,34,4.5,0.22,4,0.11,0.78,True,0.15,False,5,18,0.84,-0.14,0.66,0.8,0.22,False,True,True,51.35,high
SUP-1218,2,Australia,0.09,Pacific,98793,0.91,True,True,True,39,2.3,0.11,18,0.03,0.68,True,0.19,False,2,36,0.7,0.67,0.17,0.41,0.46,False,False,False,8.45,low
SUP-1219,2,Japan,0.22,Asia,96315,0.52,True,True,False,58,1.5,0.17,16,0.02,0.69,False,0.58,True,0,6,0.12,0.07,0.66,0.13,0.39,False,False,False,51.4,high
SUP-1220,2,China,0.63,Asia,104326,0.7,False,False,True,34,8.1,0.31,26,0.17,0.64,True,0.23,False,3,18,0.93,0.7,0.52,0.6,0.57,False,False,False,29.7,moderate
SUP-1221,2,Ireland,0.1,Europe,99561,0.48,False,False,False,54,2.6,0.1,28,0.05,0.61,True,0.36,False,1,18,0.52,0.72,0.27,0.04,0.06,False,False,False,5.8,low
SUP-1222,1,Italy,0.35,Europe,139139,0.84,False,False,True,23,4.4,0.29,23,0.04,0.31,True,0.67,True,0,18,0.66,-0.57,0.35,0.25,0.32,True,False,False,50.65,high
SUP-1223,3,China,0.71,Asia,52961,0.89,False,False,True,55,3.4,0.4,7,0.12,0.24,False,0.61,False,3,3,0.62,-0.19,0.65,0.44,0.78,False,False,True,76.55,critical
SUP-1224,1,China,0.84,Asia,239083,0.83,False,False,False,24,5.6,0.22,23,0.04,0.23,True,1.0,False,2,24,0.77,0.55,0.64,0.73,0.87,False,True,False,51.25,high
SUP-1225,2,Japan,0.12,Asia,103598,0.76,False,False,True,46,1.3,0.1,14,0.04,0.34,True,0.82,False,4,24,0.36,-0.15,0.36,0.68,0.34,False,False,False,23.35,low
SUP-1226,2,South Korea,0.24,Asia,58672,0.71,False,False,False,27,8.0,0.4,21,0.16,0.44,True,0.18,False,1,12,0.5,-0.77,0.57,0.3,0.42,True,False,True,51.35,high
SUP-1227,3,China,0.64,Asia,19615,0.46,False,False,False,58,4.9,0.18,13,0.09,0.88,True,0.87,False,2,6,0.89,0.37,0.56,0.39,0.68,False,False,False,25.1,moderate
SUP-1228,3,Canada,0.07,Americas,45883,0.45,False,False,False,47,1.8,0.08,7,0.04,0.63,False,0.6,True,0,6,0.22,-0.48,0.35,0.12,0.29,True,False,False,51.05,high
SUP-1229,2,South Africa,0.59,Africa,108025,0.54,True,True,False,36,3.5,0.24,7,0.14,0.73,True,0.41,False,2,36,0.41,-0.02,0.19,0.34,0.44,False,False,False,27.45,moderate
SUP-1230,2,South Korea,0.22,Asia,117160,0.42,False,False,True,57,1.3,0.12,5,0.03,0.89,True,0.11,False,2,36,0.89,-0.06,0.34,0.23,0.31,False,False,True,26.1,moderate
SUP-1231,3,Switzerland,0.12,Europe,23981,0.41,False,False,True,83,0.5,0.04,6,0.01,0.27,True,0.33,False,3,24,0.5,-0.36,0.12,0.27,0.06,True,False,False,20.25,low
SUP-1232,1,USA,0.1,Americas,446401,0.52,False,False,True,12,0.8,0.04,26,0.0,0.77,False,0.98,True,0,18,0.71,-0.77,0.36,0.37,0.13,True,False,False,51.65,high
SUP-1233,2,India,0.47,Asia,42201,0.83,True,True,True,26,5.0,0.31,5,0.12,0.3,True,0.84,False,5,3,0.58,0.05,0.7,0.59,0.16,False,False,False,35.35,moderate
SUP-1234,1,Ireland,0.06,Europe,113470,0.57,True,True,True,9,2.3,0.16,9,0.06,0.28,True,0.17,False,1,6,0.56,0.25,0.33,0.17,0.08,False,False,False,16.75,low
SUP-1235,1,Switzerland,0.07,Europe,223341,0.73,False,False,True,14,1.9,0.09,11,0.02,0.85,True,1.0,True,0,6,0.41,0.3,0.08,0.24,0.15,False,False,True,32.75,moderate
SUP-1236,2,India,0.57,Asia,105601,0.45,True,True,False,27,7.0,0.64,15,0.3,0.25,False,0.45,True,0,18,0.75,0.48,0.7,0.76,0.23,False,False,False,75.6,critical
SUP-1237,1,China,0.73,Asia,392581,0.65,True,True,True,7,8.3,0.58,9,0.19,0.61,True,0.25,False,1,24,0.54,-0.38,0.62,0.74,0.86,True,False,False,51.1,high
SUP-1238,1,Egypt,0.67,Africa,196164,1.0,True,True,True,25,3.1,0.32,4,0.07,0.2,False,0.87,False,1,3,0.29,0.75,0.49,0.5,0.4,False,False,False,50.8,high
SUP-1239,1,Egypt,0.64,Africa,174106,0.78,False,False,True,18,12.7,0.61,24,0.11,0.42,True,0.73,True,0,6,0.75,-0.21,0.3,0.8,0.43,False,False,True,76.8,critical
SUP-1240,3,Germany,0.1,Europe,10938,0.68,True,True,False,34,1.3,0.07,25,0.03,0.96,True,0.7,False,1,12,0.97,0.39,0.3,0.08,0.05,False,False,False,2.9,low
SUP-1241,1,India,0.48,Asia,108553,0.63,False,False,False,24,16.5,0.63,9,0.3,0.52,False,0.41,False,2,6,0.58,-0.38,0.32,0.55,0.49,False,True,False,76.25,critical
SUP-1242,3,India,0.57,Asia,47514,0.92,False,False,True,80,11.7,0.6,23,0.17,0.56,False,0.53,False,4,18,0.6,-0.13,0.82,0.34,0.58,False,False,True,75.85,critical
SUP-1243,2,Germany,0.15,Europe,105497,0.76,True,True,True,36,2.6,0.1,18,0.03,0.95,False,0.3,False,2,6,0.61,-0.32,0.32,0.54,0.05,True,False,False,32.8,moderate
SUP-1244,2,Germany,0.08,Europe,91017,0.71,True,True,True,31,0.2,0.01,7,0.01,0.47,False,0.26,False,5,18,0.84,0.41,0.19,0.02,0.23,False,False,False,25.95,moderate
SUP-1245,1,India,0.49,Asia,151841,0.95,False,False,True,14,3.8,0.25,15,0.15,0.71,False,0.87,True,0,24,0.77,0.52,0.35,0.55,0.31,False,False,False,54.9,high
SUP-1246,3,Brazil,0.62,Americas,35865,0.7,True,True,False,78,14.7,0.54,15,0.2,0.36,True,0.76,False,2,12,0.12,-0.4,0.19,0.72,0.57,True,False,False,51.55,high
SUP-1247,1,China,0.69,Asia,198590,0.87,True,True,True,12,7.1,0.48,12,0.18,0.22,True,0.52,False,2,6,0.7,-0.07,0.7,0.77,0.82,False,False,False,50.8,high
SUP-1248,2,USA,0.1,Americas,56222,0.95,True,True,False,47,2.2,0.2,4,0.05,0.65,False,0.14,False,4,12,0.9,-0.14,0.24,0.54,0.21,False,False,False,36.7,moderate
SUP-1249,1,China,0.77,Asia,429432,0.98,False,False,False,24,5.1,0.43,13,0.1,0.71,True,0.93,True,0,18,0.8,-0.13,0.39,0.25,0.83,False,True,True,76.55,critical
SUP-1250,2,India,0.49,Asia,149214,0.77,True,True,True,42,8.0,0.32,26,0.19,0.89,True,0.22,False,4,36,0.61,-0.22,0.32,0.57,0.29,True,False,False,29.95,moderate
SUP-1251,3,UAE,0.35,Middle East,38278,0.76,True,True,True,67,10.1,0.35,17,0.1,0.73,True,0.48,False,3,18,0.68,-0.5,0.15,0.14,0.65,True,False,False,32.8,moderate
SUP-1252,1,Ireland,0.08,Europe,440359,0.71,True,True,False,9,0.2,0.01,14,0.0,0.71,True,0.92,True,0,36,0.89,-0.39,0.35,0.35,0.13,True,False,False,29.3,moderate
SUP-1253,2,China,0.66,Asia,102119,0.81,True,True,False,26,11.4,0.42,21,0.1,0.85,True,0.67,True,0,3,0.57,-0.05,0.62,0.26,0.56,False,False,False,52.25,high
SUP-1254,2,Japan,0.13,Asia,125919,0.59,False,False,False,16,5.4,0.19,21,0.06,0.9,True,0.37,False,3,36,0.9,0.2,0.7,0.76,0.46,False,True,False,28.2,moderate
SUP-1255,1,Germany,0.12,Europe,452544,0.49,True,True,False,15,1.0,0.04,10,0.02,0.84,True,0.28,False,4,6,0.34,-0.17,0.19,0.43,0.18,False,False,False,11.8,low
